country,layer,source_survey,table_id,indicator,response_option,base_type,sample_n,value,unit,comparability,note
필리핀,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,종교 환경,방한의향자(별도 스크리닝된 독립 조사),465.0,9.693882583513851,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
필리핀,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,출장 및 학회 행사 개최지,방한의향자(별도 스크리닝된 독립 조사),465.0,10.051718491119845,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
필리핀,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,과거 방문 경험,방한의향자(별도 스크리닝된 독립 조사),465.0,5.727573223960696,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
필리핀,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,기타,방한의향자(별도 스크리닝된 독립 조사),465.0,0.484209223462984,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
베트남,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,"개인 및 인플루언서가 제작한 짧은 이미지(틱톡, 인스타그램 릴스, 유튜브 쇼츠 등)",방한의향자(별도 스크리닝된 독립 조사),465.0,54.20858635200824,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
베트남,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,음식/식문화,방한의향자(별도 스크리닝된 독립 조사),465.0,52.762225615781134,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
베트남,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,"뉴스, 영화, 드라마, 다큐멘터리 등 대중 매체",방한의향자(별도 스크리닝된 독립 조사),465.0,50.8299020470281,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
베트남,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,"가족, 친구, 지인 등 주변인 추천",방한의향자(별도 스크리닝된 독립 조사),465.0,37.32654152902051,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
베트남,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,관광지/관광 명소,방한의향자(별도 스크리닝된 독립 조사),465.0,41.0009161509842,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
베트남,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,"유명 인플루언서, 연예인 등의 여행 후기",방한의향자(별도 스크리닝된 독립 조사),465.0,47.70547318773373,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
베트남,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,전통문화/역사,방한의향자(별도 스크리닝된 독립 조사),465.0,38.8347438988143,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
베트남,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,자연 경관,방한의향자(별도 스크리닝된 독립 조사),465.0,45.30241601961605,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
베트남,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,"음악, 영화, 드라마 등 문화콘텐츠/연예인",방한의향자(별도 스크리닝된 독립 조사),465.0,39.20592065924213,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
베트남,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,관광 관련 공공기관이 제작한 국가 브랜드 홍보 영상,방한의향자(별도 스크리닝된 독립 조사),465.0,34.326216945180754,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
베트남,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,계절/기후,방한의향자(별도 스크리닝된 독립 조사),465.0,34.21149985985382,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
베트남,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,해당 국가에서만 판매하는 상품 쇼핑,방한의향자(별도 스크리닝된 독립 조사),465.0,33.42368310805327,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
베트남,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,건축/도시 디자인,방한의향자(별도 스크리닝된 독립 조사),465.0,26.489916931396333,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
베트남,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,"웰니스 관광(스파, 디톡스 여행 등)",방한의향자(별도 스크리닝된 독립 조사),465.0,27.501260792994376,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
베트남,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,치안/안전,방한의향자(별도 스크리닝된 독립 조사),465.0,21.603900145711535,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
베트남,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,이동거리/비행시간,방한의향자(별도 스크리닝된 독립 조사),465.0,27.30484450127692,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
베트남,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,항공 노선(직항 및 경유 등),방한의향자(별도 스크리닝된 독립 조사),465.0,20.37880914389339,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
베트남,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,"행사/이벤트 체험(공연, 콘서트, 축제, 박람회 등)",방한의향자(별도 스크리닝된 독립 조사),465.0,33.25022979592309,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
베트남,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,유명 명품 구매 등 럭셔리 쇼핑,방한의향자(별도 스크리닝된 독립 조사),465.0,24.945028109449265,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
베트남,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,출입국 편의성(비자 면제 등),방한의향자(별도 스크리닝된 독립 조사),465.0,22.766544876390345,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
베트남,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,항공권 특가 및 할인 프로모션,방한의향자(별도 스크리닝된 독립 조사),465.0,24.820961166922498,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
베트남,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,"이벤트성 방문(신혼여행, 프로포즈, 생일, 기념일 등)",방한의향자(별도 스크리닝된 독립 조사),465.0,23.694946625834888,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
베트남,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,"의료 관광(검진, 시술, 수술 등)",방한의향자(별도 스크리닝된 독립 조사),465.0,17.24855133133222,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
베트남,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,환율 및 현지 물가,방한의향자(별도 스크리닝된 독립 조사),465.0,16.09328611130101,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
베트남,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,언어소통,방한의향자(별도 스크리닝된 독립 조사),465.0,17.549776361893105,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
베트남,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,어학/직업 연수 및 유학,방한의향자(별도 스크리닝된 독립 조사),465.0,16.692850829783293,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
베트남,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,스포츠 관광(경기 관람 및 참여),방한의향자(별도 스크리닝된 독립 조사),465.0,14.983285217704076,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
베트남,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,종교 환경,방한의향자(별도 스크리닝된 독립 조사),465.0,14.26004110493386,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
베트남,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,출장 및 학회 행사 개최지,방한의향자(별도 스크리닝된 독립 조사),465.0,17.04703527462086,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
베트남,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,과거 방문 경험,방한의향자(별도 스크리닝된 독립 조사),465.0,13.175340166397726,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
베트남,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,기타,방한의향자(별도 스크리닝된 독립 조사),465.0,0.22249307978732769,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
싱가포르,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,"개인 및 인플루언서가 제작한 짧은 이미지(틱톡, 인스타그램 릴스, 유튜브 쇼츠 등)",방한의향자(별도 스크리닝된 독립 조사),465.0,31.67181155032095,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
싱가포르,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,음식/식문화,방한의향자(별도 스크리닝된 독립 조사),465.0,46.062688277718514,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
싱가포르,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,"뉴스, 영화, 드라마, 다큐멘터리 등 대중 매체",방한의향자(별도 스크리닝된 독립 조사),465.0,33.819722566912965,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
싱가포르,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,"가족, 친구, 지인 등 주변인 추천",방한의향자(별도 스크리닝된 독립 조사),465.0,37.70074259449607,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
싱가포르,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,관광지/관광 명소,방한의향자(별도 스크리닝된 독립 조사),465.0,35.24514535414187,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
싱가포르,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,"유명 인플루언서, 연예인 등의 여행 후기",방한의향자(별도 스크리닝된 독립 조사),465.0,31.5619912380586,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
싱가포르,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,전통문화/역사,방한의향자(별도 스크리닝된 독립 조사),465.0,32.24845157146293,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
싱가포르,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,자연 경관,방한의향자(별도 스크리닝된 독립 조사),465.0,34.48913713724613,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
싱가포르,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,"음악, 영화, 드라마 등 문화콘텐츠/연예인",방한의향자(별도 스크리닝된 독립 조사),465.0,21.974316738222015,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
싱가포르,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,관광 관련 공공기관이 제작한 국가 브랜드 홍보 영상,방한의향자(별도 스크리닝된 독립 조사),465.0,21.58192851242384,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
싱가포르,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,계절/기후,방한의향자(별도 스크리닝된 독립 조사),465.0,31.33755050861271,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
싱가포르,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,해당 국가에서만 판매하는 상품 쇼핑,방한의향자(별도 스크리닝된 독립 조사),465.0,23.328586607990896,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
싱가포르,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,건축/도시 디자인,방한의향자(별도 스크리닝된 독립 조사),465.0,13.249626932326372,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
싱가포르,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,"웰니스 관광(스파, 디톡스 여행 등)",방한의향자(별도 스크리닝된 독립 조사),465.0,14.915103576167136,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
싱가포르,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,치안/안전,방한의향자(별도 스크리닝된 독립 조사),465.0,18.68897575981458,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
싱가포르,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,이동거리/비행시간,방한의향자(별도 스크리닝된 독립 조사),465.0,19.062332434911262,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
싱가포르,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,항공 노선(직항 및 경유 등),방한의향자(별도 스크리닝된 독립 조사),465.0,15.417226875030925,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
싱가포르,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,"행사/이벤트 체험(공연, 콘서트, 축제, 박람회 등)",방한의향자(별도 스크리닝된 독립 조사),465.0,10.833609613558606,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
싱가포르,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,유명 명품 구매 등 럭셔리 쇼핑,방한의향자(별도 스크리닝된 독립 조사),465.0,16.9883436470719,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
싱가포르,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,출입국 편의성(비자 면제 등),방한의향자(별도 스크리닝된 독립 조사),465.0,12.933670496724742,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
싱가포르,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,항공권 특가 및 할인 프로모션,방한의향자(별도 스크리닝된 독립 조사),465.0,15.61797083960926,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
싱가포르,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,"이벤트성 방문(신혼여행, 프로포즈, 생일, 기념일 등)",방한의향자(별도 스크리닝된 독립 조사),465.0,8.850811482222342,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
싱가포르,Layer3_Visit_Intention,잠재방한객_방한의향자,C4,한국 여행 관심 계기,"의료 관광(검진, 시술, 수술 등)",방한의향자(별도 스크리닝된 독립 조사),465.0,7.432894835637166,%,conditional,"방한의향자 조사는 일반외국인 조사와 별개로 모집된 독립 패널(전원 이미 방한의향자로 스크리닝됨). 일반외국인 파일의 지표(E1A-1 등)와 직접 비교 불가, conditional로만 참고. | 원본 BASE 라벨: BASE:B5. 1) 한국 ④~⑤"
